geoid,total,hispanic,white,black,indian,asian,pacific
132910002053,620,0,620,0,0,0,0
132910002054,1110,0,1110,0,0,0,0
132930101001,1565,0,1425,135,0,0,0
132930101002,770,0,595,170,0,0,0
132930102011,1190,0,560,620,0,0,0
132930102012,1370,0,1080,195,0,4,0
132930102013,1000,10,795,125,0,70,0
132930102021,1045,10,1015,0,20,0,0
132930102022,1135,0,1060,70,0,0,0
132930103001,1385,0,1370,10,0,0,0
132930103002,1420,0,1255,70,85,10,0
132930104001,665,0,255,410,0,0,0
132930104002,710,0,705,4,0,0,0
132930104003,885,0,580,120,0,0,180
132930104004,1075,0,700,360,0,0,15
132930104005,430,0,15,385,0,0,0
132930104006,495,0,340,135,0,20,0
132930105001,1220,0,785,435,0,0,0
132930105002,605,0,365,230,0,10,0
132930105003,255,0,50,200,0,0,0
132930105004,615,0,210,400,0,0,0
132930105005,765,0,195,570,0,0,0
132930106001,1280,4,650,620,0,0,0
132950201001,725,0,665,0,60,0,0
132950201002,1170,40,1125,0,0,0,0
132950201003,775,25,755,0,0,0,0
132950201004,770,35,715,0,0,0,0
132950201005,805,0,705,100,0,0,0
132950201006,770,0,770,0,0,0,0
132950202001,1455,10,1395,50,0,0,0
132950202002,1110,4,825,150,0,0,0
132950203011,1695,125,1440,115,0,20,0
132950203012,615,0,575,40,0,0,0
132950203013,1150,15,1070,35,30,0,0
132950203014,785,0,785,0,0,0,0
132950203021,605,40,510,55,0,0,0
132950203022,385,4,380,0,0,0,0
132950203023,655,0,655,0,0,0,0
132950203024,445,0,440,10,0,0,0
132950203025,1745,40,1635,60,0,4,0
132950204001,555,35,500,4,0,20,0
132950204002,800,4,730,35,0,10,0
132950204003,1010,10,1005,0,0,0,0
132950205011,1755,0,1755,0,0,0,0
132950205012,1550,0,1515,35,0,0,0
132950205013,2390,0,2355,30,0,0,0
132950205021,1360,0,1275,70,0,10,0
132950205022,2550,0,2300,250,0,0,0
132950205023,1500,20,1480,0,0,0,0
132950206011,1980,25,1800,135,0,0,0
132950206012,1940,0,1735,100,10,65,10
132950206013,2060,230,1835,0,0,0,0
132950206021,1640,10,1470,90,0,0,0
132950206022,1800,0,1760,30,0,4,0
132950207001,1480,0,1235,235,0,4,0
132950207002,685,0,660,0,0,20,0
132950207003,830,20,755,45,10,0,0
132950207004,615,0,395,220,0,0,0
132950207005,1065,0,1010,40,0,10,0
132950207006,930,90,635,80,0,0,0
132950208001,825,15,785,10,0,0,0
132950208002,1195,0,945,195,0,0,0
132950208003,785,15,770,0,0,0,0
132950209011,2095,4,2045,45,0,0,0
132950209012,1630,0,1630,0,0,0,0
132950209013,360,0,360,0,0,0,0
132950209014,670,0,670,0,0,0,0
132950209021,825,15,780,30,0,0,0
132950209022,925,0,895,20,0,0,0
132971101001,1730,120,1430,160,0,20,0
132971101002,1570,15,1240,310,0,0,0
132971101003,3935,220,3475,190,0,50,0
132971102001,1675,25,1465,185,0,0,0
132971102002,2085,10,1920,155,0,0,0
132971103001,1355,40,835,485,0,0,0
132971103002,2160,25,1040,1095,0,0,0
132971103003,1070,10,815,230,0,0,0
132971104001,1990,25,1445,455,0,40,0
132971104002,1620,0,805,820,0,0,0
132971104003,1030,30,245,755,0,0,0
132971105031,2885,15,2565,205,0,35,0
132971105041,1850,165,1365,265,0,25,0
132971105042,1845,85,1560,115,0,60,0
132971105051,3385,25,2895,320,80,0,15
132971105061,1080,30,1030,0,0,0,0
132971105062,1195,10,900,250,0,0,0
132971105063,2195,4,1850,255,0,40,0
132971105071,1580,0,1535,45,0,0,0
132971105072,1095,45,980,40,0,0,0
132971105073,3030,110,1850,875,0,155,0
132971105081,1645,20,1340,230,0,35,0
132971105082,1395,65,1055,270,0,0,0
132971105083,885,70,800,15,0,0,0
132971106011,1745,10,1415,295,0,20,10
132971106012,2055,105,1690,220,0,40,0
132971106021,2250,15,2145,0,0,90,0
132971106022,1885,35,1725,110,0,15,0
132971106031,665,0,640,0,0,0,0
132971106032,3155,85,2805,215,0,50,0
132971107001,1075,35,955,85,0,0,0
132971107002,2450,20,2005,360,0,40,0
132971107003,970,35,405,530,0,0,0
132971107004,1325,10,895,420,0,0,0
132971108001,1380,135,710,505,30,0,0
132971108002,1095,0,710,390,0,0,0
132971108003,1205,10,1145,55,0,0,0
132971108004,1535,4,1100,425,0,0,0
132999501001,1155,225,905,20,0,0,0
132999502001,925,0,800,115,0,0,10
132999502002,3105,35,1590,1435,35,0,0
132999502003,1635,0,1415,215,0,4,0
132999502004,880,0,850,0,0,30,0
132999503001,610,45,510,45,0,0,0
132999503002,530,0,465,65,0,0,0
132999503003,480,70,135,255,25,0,0
132999504001,520,0,80,430,0,10,0
132999504002,430,20,10,400,0,0,0
132999504003,525,0,50,475,0,0,0
132999505001,1450,0,1145,235,70,0,0
132999505002,645,0,380,220,0,0,0
132999505003,525,0,425,100,0,0,0
132999505004,780,0,190,590,0,0,0
132999505005,360,0,330,30,0,0,0
132999506001,1295,0,1115,180,0,0,0
132999506002,1130,0,1100,35,0,0,0
132999506003,980,0,670,310,0,0,0
132999506004,560,0,475,60,0,0,0
132999506005,790,50,470,245,0,0,0
132999507001,480,0,145,315,4,0,0
132999507002,690,0,90,590,0,4,0
132999508001,110,0,35,75,0,0,0
132999508002,1155,30,1070,60,0,0,0
132999508003,605,0,335,270,0,0,0
132999508004,830,260,425,145,0,0,0
132999508005,500,0,220,275,0,0,0
132999508006,600,85,480,0,0,0,0
132999509001,675,0,620,55,0,0,0
132999509002,505,0,235,270,0,0,0
132999509003,800,25,770,0,0,0,0
132999509004,700,150,315,235,0,0,0
133019704001,715,0,190,520,0,0,0
133019704002,905,0,265,640,0,0,0
133019704003,515,0,345,170,0,0,0
133019705001,795,10,330,455,0,0,0
133019705002,655,0,360,290,0,0,0
133019705003,570,0,215,355,0,0,0
133039501001,670,0,410,260,0,0,0
133039501002,740,0,550,170,0,15,0
133039503001,1570,0,1000,525,0,45,0
133039503002,820,20,240,550,0,0,0
133039503003,470,0,0,470,0,0,0
133039503004,550,30,330,185,0,0,0
133039504001,1430,40,620,775,0,0,0
133039504002,840,0,510,330,0,0,0
133039504003,630,10,60,565,0,0,0
133039504004,865,50,195,625,0,0,0
133039505001,2215,110,720,1355,10,0,0
133039505002,855,35,445,365,0,0,0
133039505003,1225,0,735,490,0,0,0
133039507001,1220,0,550,665,0,0,0
133039507002,760,45,255,450,0,0,0
133039507003,985,0,490,485,0,0,0
133059701001,575,0,550,0,0,0,0
133059701002,590,20,525,4,0,30,0
133059701003,895,0,885,0,0,10,0
133059701004,700,4,670,25,0,4,0
133059702001,1930,75,1770,65,0,0,0
133059702002,2150,0,1645,510,0,0,0
133059702003,410,0,410,0,0,0,0
133059702004,730,0,720,0,0,0,0
133059702005,410,60,0,350,0,0,0
133059703001,1250,25,900,310,0,0,0
133059703002,1200,20,695,485,0,0,0
133059703003,1120,155,565,400,0,0,0
133059703004,540,10,270,255,0,0,0
133059704001,1125,0,1090,25,0,0,0
133059704002,620,20,585,10,0,0,0
133059704003,535,10,395,130,0,0,0
133059705001,2540,185,1215,1075,20,4,0
133059705002,400,0,85,310,0,0,0
133059705003,790,25,645,125,0,0,0
133059705004,855,285,465,110,0,0,0
133059706001,990,25,780,130,0,0,0
133059706002,670,0,670,0,0,0,0
133059706003,935,4,910,25,0,0,0
133079601001,975,30,535,405,0,0,0
133079602001,985,50,510,380,10,0,0
133097801001,590,0,495,85,0,0,0
133097801002,520,0,330,185,0,0,0
133097801003,945,0,695,255,0,0,0
133097802001,1800,4,750,1050,0,0,0
133097802002,1040,0,920,120,0,0,0
133097802003,1680,0,430,1250,0,0,0
133119501001,1155,0,1150,4,0,0,4
133119501002,1155,100,990,15,0,25,0
133119502011,1480,0,1425,20,0,10,0
133119502012,3115,120,2705,210,60,0,0
133119502013,2695,60,2580,50,0,0,0
133119502021,1315,45,1260,10,0,0,0
133119502022,1435,40,1305,0,35,60,0
133119502031,2535,25,2485,0,0,15,0
133119502032,2090,130,1880,10,0,0,0
133119503001,565,50,500,15,0,0,0
133119503002,3315,0,3260,50,0,0,0
133119503003,2580,95,2445,0,0,0,0
133130001011,925,85,835,4,0,0,0
133130001012,1225,0,1145,4,0,30,0
133130001013,1100,40,1060,0,0,4,0
133130001021,680,0,625,20,0,0,0
133130001022,3110,160,2790,60,55,0,0
133130001023,1150,40,1095,0,0,15,0
133130001024,1315,325,940,20,0,0,0
133130002001,1305,235,1040,35,0,0,0
133130002002,1120,95,1015,10,0,0,0
133130002003,660,20,605,35,0,0,0
133130003011,325,0,325,4,0,0,0
133130003012,495,45,445,4,0,0,0
133130003013,1455,580,700,25,0,140,0
133130003021,835,110,725,0,0,0,0
133130003022,1710,320,1220,145,0,0,0
133130003023,1035,350,550,120,0,0,0
133130003024,1735,145,1540,50,0,0,0
133130004001,570,25,520,25,0,0,0
133130004002,375,25,310,40,0,0,0
133130004003,635,95,540,0,0,0,0
133130004004,925,630,145,80,0,0,0
133130004005,710,490,220,0,0,0,0
133130004006,320,80,140,95,0,10,0
133130005011,485,220,235,0,0,30,0
133130005012,1350,60,1140,115,0,30,0
133130005013,940,0,835,75,0,25,0
133130005021,590,175,375,40,0,0,0
133130005022,310,95,180,0,30,0,0
133130005023,1960,285,1435,195,20,0,0
133130005024,1575,160,1070,270,4,65,0
133130006001,1715,40,1650,30,0,0,0
133130006002,780,0,745,15,0,0,0
133130006003,840,190,640,4,0,0,0
133130007001,760,25,530,205,0,0,0
133130007002,1040,0,1005,0,0,0,0
133130007003,730,55,655,0,0,0,0
133130007004,815,0,810,0,0,0,0
133130008001,2365,195,1695,220,0,190,0
133130008002,1200,60,1125,10,0,0,0
133130008003,325,45,280,0,0,0,0
133130008004,655,20,635,0,0,0,0
133130008005,965,0,965,0,0,0,0
133130009001,315,55,255,4,0,0,0
133130009002,900,215,605,40,0,40,0
133130009003,1045,175,825,15,0,30,4
133130010001,315,130,165,20,0,0,0
133130010002,620,320,230,50,0,20,0
133130010003,360,105,110,150,0,0,0
133130011001,425,20,405,0,0,0,0
133130011002,915,185,655,75,0,0,0
133130011003,630,65,555,15,0,0,0
133130011004,600,340,255,0,0,0,0
133130012001,845,145,560,115,0,0,0
133130012002,805,250,415,140,0,0,0
133130012003,760,440,305,15,0,0,0
133130012004,515,150,340,25,0,0,0
133130012005,200,75,120,4,0,0,0
133130012006,505,155,320,25,0,0,0
133130013001,960,560,355,45,0,0,0
133130013002,325,145,170,10,0,0,0
133130013003,710,210,365,115,0,0,0
133130014001,760,75,665,15,0,0,0
133130014002,1405,150,1235,15,0,0,0
133130014003,850,325,525,4,0,0,0
133130014004,445,220,230,0,0,0,0
133130014005,160,0,160,0,0,0,0
133130015001,825,160,665,0,0,0,0
133130015002,840,125,715,0,0,0,0
133130015003,860,45,815,0,0,0,0
133130015004,975,185,790,0,0,0,0
133130015005,1545,70,1220,105,150,4,0
133159601001,2755,15,1025,1710,4,0,0
133159601002,445,15,340,80,0,0,0
133159602001,1050,20,680,340,4,0,0
133159603001,1115,30,1015,65,0,0,0
133159604001,1180,4,1035,135,4,0,0
133159604002,345,0,75,270,0,0,0
133170101011,730,0,370,360,0,0,0
133170101012,570,10,410,150,0,0,0
133170101021,720,35,390,295,0,0,0
133170101022,585,55,390,140,0,0,0
133170103011,755,4,595,150,0,0,0
133170103012,855,4,615,230,0,0,0
133170103021,1320,0,170,1145,0,0,0
133170103022,540,15,475,55,0,0,0
133170103023,415,0,265,140,0,0,0
133170103024,450,0,260,160,0,35,0
133170103025,625,0,275,345,0,0,0
133199602001,790,0,70,720,0,0,0
133199602002,880,15,605,260,0,0,0
133199602003,515,4,255,255,4,0,0
133199603001,435,4,275,150,0,0,0
133199603002,600,0,335,260,4,0,0
133199603003,910,0,385,520,0,0,0
133199603004,1020,0,905,95,4,0,0
133199604001,730,4,665,60,0,0,0
133199604002,920,0,530,380,4,0,4
133219501001,785,0,500,270,0,4,0
133219501002,1525,65,1290,150,0,15,0
133219502001,1315,0,970,285,55,0,0
133219502002,1675,0,1380,290,0,0,0
133219502003,650,0,280,355,10,0,0
133219502004,1275,4,820,435,0,15,0
133219504001,1300,0,910,385,0,0,0
133219504002,565,0,555,4,0,0,0
133219504003,470,0,435,35,0,0,0
133219504004,1010,4,735,265,0,0,0
133219505001,1445,30,1030,265,0,110,0
133219505002,1055,0,475,580,0,0,0
133219505003,935,4,45,835,0,0,4
133219506001,965,45,855,60,4,0,0
133219506002,805,0,745,40,4,10,0
320019501001,695,15,635,0,15,15,0
320019501002,1175,110,915,55,15,45,4
320019503011,370,35,275,10,10,20,0
320019503012,1200,75,950,60,45,30,4
320019503013,1255,120,925,0,70,75,0
320019503021,1035,250,720,0,0,15,0
320019503022,795,150,500,95,0,50,0
320019503023,1265,40,985,45,30,120,0
320019503024,310,0,255,20,10,25,0
320019503025,350,10,295,10,20,0,0
320019504001,400,25,245,115,0,4,4
320019505001,570,35,150,4,350,4,0
320019505002,490,10,450,15,10,0,4
320019506001,950,45,850,0,20,10,0
320019506002,1365,255,1025,0,50,0,0
320019506003,1095,50,990,0,10,45,0
320019507001,1345,0,1290,0,15,0,0
320019507002,1095,80,960,0,0,15,0
320019507003,835,115,720,0,0,0,0
320019507004,1280,65,1075,0,85,0,0
320030001011,570,265,240,50,0,0,0
320030001012,1025,230,580,105,20,20,0
320030001013,295,70,165,20,0,25,10
320030001014,1035,600,275,25,0,75,30
320030001015,460,170,140,140,0,0,0
320030001031,335,105,220,10,0,0,0
320030001032,915,240,490,45,20,10,70
320030001033,1000,345,390,160,40,40,0
320030001034,1025,160,495,195,0,20,120
320030001051,640,340,220,10,25,40,0
320030001052,1270,770,315,125,0,35,0
320030001053,625,490,100,0,0,0,0
320030001061,940,135,630,85,0,65,0
320030001062,1300,680,455,35,0,20,75
320030001063,630,175,195,240,0,15,0
320030001071,795,410,365,0,0,0,4
320030001072,1715,535,300,375,4,415,60
320030001081,845,410,200,90,4,45,15
320030001082,720,280,315,105,0,4,0
320030001091,930,135,595,145,0,0,0
320030001092,390,130,240,15,0,10,0
320030001093,890,140,425,160,15,130,10
320030002011,1075,415,140,390,0,70,10
320030002012,530,110,130,215,0,65,0
320030002013,550,30,105,365,0,0,25
320030002031,935,285,355,205,0,75,0
320030002032,310,95,200,4,4,15,0
320030002033,405,150,215,35,10,0,0
320030002034,1125,200,340,440,70,45,20
320030002041,375,10,295,30,4,30,0
320030002042,475,55,195,90,0,125,10
320030003011,1250,175,30,1000,0,35,0
320030003012,360,55,185,70,4,0,0
320030003013,235,25,0,200,0,0,0
320030003021,410,255,10,110,0,25,4
320030003022,750,70,45,630,0,0,0
320030003023,315,15,15,290,0,0,0
320030003024,745,95,35,540,0,0,75
320030003025,355,15,55,235,0,0,35
320030004011,345,110,155,20,60,0,0
320030004012,1565,55,715,545,35,135,35
320030004021,670,310,140,180,15,0,0
320030004022,125,85,0,25,0,15,0
320030004023,465,155,160,135,0,0,4
320030004031,870,75,440,245,15,65,25
320030004032,130,85,15,30,0,0,0
320030004033,665,250,245,50,0,105,15
320030005101,475,390,70,15,0,0,0
320030005102,640,415,10,170,0,0,0
320030005103,740,590,35,0,0,65,10
320030005104,175,105,15,10,0,30,0
320030005131,575,365,130,50,0,30,0
320030005132,685,205,360,110,0,0,0
320030005133,340,60,280,0,0,4,0
320030005141,375,70,130,115,15,25,10
320030005142,660,200,395,10,0,55,0
320030005143,1015,400,205,150,0,205,0
320030005144,300,190,60,50,0,0,0
320030005145,510,460,10,30,0,0,0
320030005151,795,515,100,85,0,80,4
320030005152,815,405,200,165,0,35,0
320030005153,505,150,30,85,0,215,0
320030005154,625,480,115,30,0,0,0
320030005161,320,145,135,40,0,4,0
320030005162,550,280,15,115,0,120,0
320030005163,490,285,75,40,0,85,0
320030005164,1385,355,480,390,4,40,15
320030005171,670,375,80,30,0,105,40
320030005172,580,305,135,145,0,0,0
320030005173,495,335,115,15,0,30,0
320030005174,375,275,90,4,0,0,0
320030005181,235,70,55,90,0,20,0
320030005182,275,80,30,65,0,40,0
320030005183,1055,490,400,140,0,25,0
320030005184,920,620,190,75,0,25,0
320030005185,215,30,95,85,0,0,0
320030005191,230,35,90,0,0,105,0
320030005192,310,135,135,30,0,10,0
320030005193,705,510,125,15,0,60,0
320030005194,520,170,50,285,0,4,0
320030005201,515,330,105,15,0,40,0
320030005202,380,345,25,4,0,0,0
320030005211,555,75,260,115,0,0,0
320030005212,310,125,75,55,0,25,0
320030005213,330,20,165,135,0,0,0
320030005214,295,165,65,20,0,40,0
320030005221,295,130,115,35,0,15,0
320030005222,400,245,50,70,10,10,10
320030005223,300,130,65,90,0,0,0
320030005231,785,175,315,220,0,25,0
320030005232,145,50,35,55,0,0,0
320030005241,295,230,40,15,0,4,0
320030005242,315,60,110,125,0,15,0
320030005243,280,160,35,90,0,0,0
320030005251,590,230,110,250,0,0,0
320030005252,310,235,25,45,0,10,0
320030005253,500,350,85,65,0,0,0
320030005261,595,360,135,60,30,0,0
320030005262,555,355,105,55,10,0,20
320030005271,500,265,65,110,0,60,0
320030005272,750,510,95,130,0,15,0
320030005273,390,285,75,15,0,0,0
320030005281,190,70,110,0,0,10,0
320030005282,290,175,30,85,0,0,0
320030005283,820,450,160,140,4,20,20
320030006001,895,200,475,175,0,25,0
320030006002,725,230,350,90,0,55,0
320030007001,2920,765,900,995,40,20,30
320030007002,0,0,0,0,0,0,0
320030007003,455,35,180,225,0,15,0
320030007004,490,80,290,100,0,20,0
320030008001,1160,230,465,390,4,25,4
320030008002,320,30,135,130,0,25,0
320030009001,1240,155,740,135,0,100,0
320030010031,655,95,370,70,0,120,0
320030010032,1230,300,725,0,0,185,0
320030010033,680,300,110,205,0,35,20
320030010041,810,440,225,15,0,110,0
320030010042,1070,25,780,140,0,60,0
320030010043,740,180,450,45,0,30,0
320030010044,1175,395,540,70,0,140,0
320030010045,840,205,340,185,0,70,0
320030010046,320,140,0,80,0,75,0
320030010051,610,85,440,45,10,15,0
320030010052,610,110,400,35,4,30,0
320030010061,350,25,315,10,0,0,0
320030010062,1100,100,780,70,40,80,0
320030010063,1530,280,780,330,10,115,0
320030011001,155,30,110,10,0,10,0
320030011002,555,55,120,95,0,210,0
320030011003,875,175,315,230,0,135,0
320030012001,585,160,310,0,0,40,0
320030012002,835,390,295,70,0,70,0
320030012003,1005,285,540,125,15,40,0
320030013001,340,40,235,10,35,0,0
320030013002,585,260,240,25,10,35,0
320030013003,545,330,185,0,0,15,0
320030013004,600,275,270,30,10,0,0
320030013005,555,115,305,35,0,10,45
320030014011,620,380,160,60,0,20,0
320030014012,910,335,505,15,4,20,0
320030014021,425,260,125,35,4,0,0
320030014022,715,460,230,0,0,30,0
320030014023,610,235,305,0,0,75,0
320030014024,265,120,50,50,0,45,0
320030015011,590,110,205,260,0,10,0
320030015012,365,110,90,105,10,20,0
320030015013,690,165,250,210,15,4,15
320030015021,1195,295,745,55,10,85,0
320030015022,380,175,160,30,0,20,0
320030015023,645,40,530,25,10,20,4
320030015024,320,190,30,100,0,0,0
320030016071,445,150,45,165,40,0,0
320030016072,580,10,570,0,0,0,0
320030016073,650,110,460,25,0,60,0
320030016074,785,115,430,150,10,35,40
320030016081,575,295,150,80,0,10,25
320030016082,450,25,335,35,0,55,0
320030016091,665,405,190,25,0,35,0
320030016092,495,340,110,35,0,10,0
320030016093,720,405,240,10,0,60,0
320030016094,610,225,105,0,0,245,0
320030016101,735,310,235,30,10,110,0
320030016102,945,485,380,10,25,35,0
320030016111,1235,505,440,160,50,55,0
320030016112,730,330,355,4,0,35,0
320030016113,495,280,160,15,0,0,0
320030016121,595,140,310,60,0,65,15
320030016122,940,265,490,165,0,15,0
320030016123,745,305,315,65,0,0,30
320030016124,410,120,175,0,0,95,0
320030016125,1450,260,445,700,0,45,0
320030016131,720,295,350,55,0,15,0
320030016132,900,360,265,225,0,10,0
320030016133,505,175,295,25,10,4,0
320030017061,1485,205,765,330,0,160,0
320030017062,1185,285,760,0,0,130,0
320030017071,1135,275,635,120,0,80,10
320030017081,1355,275,940,50,0,20,75
320030017082,935,195,540,90,0,70,0
320030017091,1175,300,735,65,0,35,10
320030017101,1520,610,530,140,20,155,20
320030017102,1060,345,345,110,55,65,120
320030017111,1725,350,910,315,4,95,25
320030017112,845,155,545,55,0,0,0
320030017121,1325,340,645,120,4,145,0
320030017122,1605,275,1015,245,0,25,0
320030017131,1070,205,725,35,0,40,20
320030017132,980,235,635,75,0,0,0
320030017141,1220,290,625,170,80,55,0
320030017142,955,295,505,40,0,35,0
320030017151,385,205,150,0,0,20,0
320030017152,915,370,240,240,0,20,25
320030017161,1025,440,445,50,0,40,35
320030017171,1170,220,760,50,0,130,0
320030017181,760,220,320,100,0,30,70
320030017182,505,230,195,55,0,0,25
320030018011,1025,360,450,215,0,0,0
320030018012,715,315,360,0,0,35,0
320030018013,445,15,255,55,0,115,0
320030018014,920,275,545,65,0,30,0
320030018015,750,210,420,10,0,30,0
320030018031,595,185,340,10,0,25,0
320030018032,1000,340,490,90,0,75,0
320030018041,530,260,175,80,0,20,0
320030018042,970,470,425,45,0,15,0
320030018043,535,215,190,35,65,35,0
320030019011,755,260,300,130,0,25,0
320030019012,120,70,40,0,0,0,0
320030019013,1005,150,385,280,0,110,40
320030019014,885,465,370,25,0,25,0
320030019021,720,265,215,145,10,75,4
320030019022,655,325,85,215,0,30,0
320030019023,870,350,405,50,15,35,0
320030020001,1150,60,325,695,0,15,0
320030020002,1160,75,785,125,0,100,0
320030020003,805,230,360,160,0,55,0
320030022011,1225,355,455,310,25,40,15
320030022012,785,440,195,45,0,50,45
320030022013,1285,150,870,145,0,85,25
320030022031,470,225,190,20,0,25,0
320030022032,250,145,75,0,0,30,0
320030022033,1425,595,265,290,30,215,0
320030022041,235,80,40,80,0,0,30
320030022042,205,20,35,120,0,20,0
320030022043,430,180,175,20,0,55,0
320030022044,280,175,40,40,15,0,0
320030022061,595,80,390,60,0,65,0
320030022062,1110,385,300,175,30,180,4
320030022071,400,280,55,35,0,15,10
320030022072,355,165,115,65,0,15,0
320030022073,310,135,100,65,0,10,0
320030023021,480,85,295,30,0,40,0
320030023031,540,40,355,30,0,120,0
320030024031,925,125,395,185,0,85,0
320030024032,595,220,290,70,0,15,0
320030024033,0,0,0,0,0,0,0
320030024034,745,265,325,80,0,70,0
320030024041,490,145,140,180,15,15,0
320030024042,280,25,90,150,0,0,0
320030024043,735,160,280,200,0,30,20
320030024044,480,55,60,190,0,80,0
320030024045,205,20,45,140,0,0,0
320030024051,770,145,395,200,20,4,0
320030024052,545,115,290,55,0,30,0
320030024053,580,230,310,25,0,15,0
320030024061,1220,375,410,235,40,125,0
320030024062,1410,300,625,345,0,85,0
320030025011,1225,0,955,115,0,150,0
320030025012,1880,355,410,625,75,325,0
320030025013,520,130,235,100,0,55,0
320030025041,1240,280,510,265,4,90,25
320030025042,670,120,475,40,0,20,0
320030025043,830,190,390,155,35,65,0
320030025051,315,130,125,20,0,35,0
320030025052,730,160,225,235,0,65,15
320030025061,1200,390,420,190,0,145,20
320030025062,415,145,70,130,0,75,0
320030025063,625,160,280,150,0,4,0
320030026031,395,75,165,65,4,35,15
320030026032,1485,350,650,275,15,125,4
320030026033,1165,330,550,140,0,120,15
320030026041,0,0,0,0,0,0,0
